analysis_window,period_label,risk,cause,measure,location_name,sex_name,start_year,end_year,breakpoint_year,paf_variant,time_path_variant,total_start,total_end,delta_total,observed_total_start,observed_total_end,observed_identity_gap_start,observed_identity_gap_end,population_total_start,population_total_end,population_growth_contribution,aging_contribution,underlying_rate_change_contribution,paf_change_contribution,population_growth_percent_of_delta,aging_percent_of_delta,underlying_rate_change_percent_of_delta,paf_change_percent_of_delta,residual
main,main_pre_break,ozone,copd,dalys,High SDI,Both,1990,2009,2009,raw,endpoint_direct,1216319.9865537179,1790167.6813653214,573847.6948116035,1216319.9865537179,1790167.6813653216,0.0,2.3283064365386963e-10,2057966635.6512623,2360497587.0539675,205244.103217228,460496.43834727485,-347956.1759818182,256063.329228919,35.766302639694395,80.24715312282602,-60.635631915547485,44.62217615302709,-1.1641532182693481e-10
main,main_post_break,ozone,copd,dalys,High SDI,Both,2009,2021,2009,raw,endpoint_direct,1790167.6813653214,1364201.2979484533,-425966.38341686805,1790167.6813653216,1364201.2979484533,2.3283064365386963e-10,0.0,2360497587.0539675,2530226036.8233757,111074.54444136312,404193.2803540484,-518529.8898169119,-422704.31839536777,-26.07589442865989,-94.88853958658245,121.73023740924114,99.2341966060012,5.820766091346741e-11
main,main_overall_1990_2021,ozone,copd,dalys,Japan,Both,1990,2021,,raw,endpoint_direct,16022.645514322643,34875.68989480578,18853.044380483138,16022.645514322645,34875.68989480577,1.8189894035458565e-12,-7.275957614183426e-12,123687380.71854454,125509256.85290577,399.51590858813296,27617.555179922856,-17028.905897583147,7864.879189555294,2.1191055435148494,146.488570347359,-90.32443542758347,41.71675953670961,0.0
main,main_pre_break,ozone,copd,dalys,Japan,Both,1990,2010,2010,raw,endpoint_direct,16022.645514322643,34203.0430853682,18180.397571045556,16022.645514322645,34203.0430853682,1.8189894035458565e-12,0.0,123687380.71854454,127965040.22379117,867.8859778542798,18679.68024083616,-10508.947215126585,9141.778567481695,4.7737458681128695,102.74626925973153,-57.80372609597566,50.28371096813121,7.275957614183426e-12
main,main_post_break,ozone,copd,dalys,Japan,Both,2010,2021,2010,raw,endpoint_direct,34203.0430853682,34875.68989480578,672.6468094375814,34203.0430853682,34875.68989480577,0.0,-7.275957614183426e-12,127965040.22379117,125509256.85290577,-679.4254151881947,12123.67986700568,-7693.585842136651,-3078.021800243248,-101.00775111923612,1802.3842077155803,-1143.7779432224575,-457.5985133738859,-4.433786671143025e-12
main,main_overall_1990_2021,ozone,copd,dalys,Republic of Korea,Both,1990,2021,,raw,endpoint_direct,8924.913999531896,20916.06025556829,11991.146256036393,8924.913999531898,20916.060255568293,1.8189894035458565e-12,3.637978807091713e-12,44563740.97152462,52083507.14753976,2624.524209498065,21418.133065784816,-14029.195561478082,1977.6845422315957,21.88718370586856,178.61622741030982,-116.99628427445563,16.49287315827727,-1.8189894035458565e-12
main,main_pre_break,ozone,copd,dalys,Republic of Korea,Both,1990,2001,2001,raw,endpoint_direct,8924.913999531896,8158.5979603441,-766.3160391877964,8924.913999531898,8158.5979603441,1.8189894035458565e-12,0.0,44563740.97152462,47440017.74415988,553.390152151877,3867.019010614624,-757.843244609986,-4428.8819573443125,-72.21435071858923,-504.6245690894325,98.89434722170365,577.9445725863181,7.958078640513122e-13
main,main_post_break,ozone,copd,dalys,Republic of Korea,Both,2001,2021,2001,raw,endpoint_direct,8158.5979603441,20916.06025556829,12757.462295224188,8158.5979603441,20916.060255568293,0.0,3.637978807091713e-12,47440017.74415988,52083507.14753976,1454.3251779436061,14366.257041107876,-12130.325576966125,9067.205653138832,11.399799931119837,112.61061728934874,-95.0841577756978,71.07374055522924,-1.8189894035458565e-12
main,main_overall_1990_2021,ozone,copd,deaths,China,Both,1990,2021,,raw,endpoint_direct,66508.19692268662,84730.04258090055,18221.845658213933,66508.19692268662,84730.04258090055,0.0,0.0,1179137926.6356301,1428242111.8436134,17197.588261153564,96129.30638157016,-94816.76722904772,-288.2817554620854,94.37895910067343,527.5497783521045,-520.3466707353367,-1.5820667174410816,1.4551915228366852e-11
main,main_pre_break,ozone,copd,deaths,China,Both,1990,2007,2007,raw,endpoint_direct,66508.19692268662,155569.3112471312,89061.11432444458,66508.19692268662,155569.3112471312,0.0,0.0,1179137926.6356301,1311423761.7638988,11586.327485229624,56583.1084163734,-29379.62799352042,50271.306416362,13.009412214427602,63.5328996785784,-32.988165729088124,56.44585383608214,-1.4551915228366852e-11
